index_code,名称,trade_year,trade_week,trade_date,total_mv,total_earnings,total_earnings_ttm,total_book_value,pe,pb,pe_ttm,ts_code,close,open,high,low,vol,amount
000126.SH,消费50,2021,2,20210115,749453026.61,15793143.336975684,15006178.281582445,115817770.6233354,47.4543294275905,6.47096747395859,49.942964327554826,000126.SH,13673.14,14156.95,14615.69,13362.35,7528216400.0,299762137921.0
000126.SH,消费50,2021,3,20210122,748773396.53,15696995.843557693,14969690.761161031,114692027.97271472,47.70170063065341,6.528556602976219,50.019296221716075,000126.SH,13857.1,13602.54,13892.88,13205.39,6451159700.0,255640895647.0
000126.SH,消费50,2021,4,20210129,743648513.76,15696989.937947541,15100228.0921754,115024379.34671451,47.37523032758188,6.465138242723682,49.24750203908125,000126.SH,13637.02,13908.23,14365.72,13457.37,6146541900.0,263344733371.0
000126.SH,消费50,2021,5,20210205,783999858.6999999,15780450.619081538,15394930.471704802,116423363.25637156,49.6817155368172,6.7340423500185524,50.925846020607686,000126.SH,14194.93,13684.07,14440.52,13573.49,7222284600.0,257986166521.0
000126.SH,消费50,2021,6,20210210,854216620.06,15780443.785515057,15450264.572391756,116360289.16897443,54.13134330506531,7.34113524605921,55.28815484405418,000126.SH,15277.85,14251.79,15307.86,14097.25,3909263900.0,157710790067.0
000126.SH,消费50,2021,7,20210219,820262167.55,15780456.356198568,15450259.408433564,116360426.80873187,51.97962270766654,7.049322437587056,53.09051103065996,000126.SH,14830.87,15497.28,15588.66,14404.32,3061333700.0,131239287991.0
000126.SH,消费50,2021,8,20210226,712325437.84,15780450.682209441,15450261.634211699,116559906.33939317,45.13973980749873,6.111238934646081,46.104425588670246,000126.SH,12945.18,14878.26,14878.26,12757.58,6640401300.0,288600945271.0
000126.SH,消费50,2021,9,20210305,693787709.09,15780445.371653691,15450251.928313036,116558171.03540896,43.96502714278561,5.95228719640115,44.904621122624796,000126.SH,12562.42,13096.46,13329.95,12178.71,5589570800.0,234425529605.0
000126.SH,消费50,2021,10,20210312,679728613.11,15780456.129214246,15486168.160832562,116011567.27990404,43.074078945767816,5.859145161533777,43.89262766945549,000126.SH,12284.45,12630.77,12696.59,11519.13,6277240400.0,235621171614.0
000126.SH,消费50,2021,11,20210319,672398749.37,15780427.511754125,15491145.122199783,116034046.6773521,42.609666238076294,5.7948401234311255,43.40536119608165,000126.SH,12154.8,12215.74,12548.71,11767.16,5100742300.0,173890598281.0
000126.SH,消费50,2021,12,20210326,682319976.26,15229028.840050317,15553540.386137757,117157019.03976068,44.80390597630161,5.823978638688602,43.86911013958753,000126.SH,12400.38,12144.99,12440.91,11766.08,4602664600.0,155806400166.0
000126.SH,消费50,2021,13,20210402,726207725.81,15895241.66988222,16097621.870210145,120864034.54192208,45.68711447690628,6.008468346786095,45.112733524565,000126.SH,13096.33,12439.61,13100.36,12296.25,4503387400.0,172658763952.0
000126.SH,消费50,2021,14,20210409,694994757.67,15895246.996135538,16097476.546544492,120887757.75856382,43.723432409635876,5.749091310453774,43.17414320564353,000126.SH,12634.59,13151.2,13151.2,12546.32,3262250000.0,129495770833.0
000126.SH,消费50,2021,15,20210416,699427211.93,16053517.777051145,15967482.313800456,121495087.12102225,43.56847026574116,5.756835346216878,43.803224464854765,000126.SH,12638.33,12605.91,12711.18,12288.43,4199722900.0,158531426462.0
000126.SH,消费50,2021,16,20210423,721822906.65,16248451.333096579,16809898.381836645,121831831.35744342,44.42410491021468,5.924748061385023,42.94034920698514,000126.SH,13105.14,12665.4,13150.4,12548.67,5498762800.0,191319692347.0
000126.SH,消费50,2021,17,20210430,713938904.62,16045566.045775201,18573414.001961593,126586855.21571448,44.49446673200913,5.639913428636717,38.438754692303675,000126.SH,13159.81,13144.71,13266.24,12848.77,4992587100.0,206219640138.0
000126.SH,消费50,2021,18,20210507,682309549.9,16045557.453529352,18573408.76560034,126589304.64741333,42.523268629094616,5.389946266001091,36.73582800609547,000126.SH,12603.19,13127.04,13168.17,12603.19,2305517300.0,87116089555.0
000126.SH,消费50,2021,19,20210514,709601173.02,16045556.903213648,18573406.973545875,126911585.26783232,44.22415359593278,5.591303359125711,38.2052239543712,000126.SH,13024.71,12559.73,13056.6,12475.13,5500785300.0,184324798624.0
000126.SH,消费50,2021,20,20210521,725347062.27,16045567.55080289,18573396.143891722,126312642.41116078,45.20544754639763,5.742473979040988,39.05301198825432,000126.SH,13297.12,13071.26,13536.91,13065.38,6115513100.0,179107850310.0
000126.SH,消费50,2021,21,20210528,764218753.85,16045563.961914957,18573391.456417914,126206347.52415825,47.62803947956681,6.055311550028926,41.145891725979276,000126.SH,13807.28,13284.36,14017.92,13137.32,4999827700.0,207014686121.0
000126.SH,消费50,2021,22,20210604,762713540.39,16045567.016426908,18573405.91252282,125956397.70120417,47.534221732965854,6.055377529923661,41.06481837430542,000126.SH,13638.37,13784.34,13874.29,13491.02,5042095000.0,193655422194.0
000126.SH,消费50,2021,23,20210611,748999259.8100001,16045565.198131904,18573406.334915303,124762249.62927091,46.679518643394495,6.0034125870256405,40.3264348124442,000126.SH,13351.01,13615.65,13732.58,13249.91,5486100800.0,214743112751.0
000126.SH,消费50,2021,24,20210618,730790085.98,16045569.044727491,18573385.721454054,124632965.69772668,45.54466619057893,5.863537643422456,39.34608891128917,000126.SH,13184.07,13348.54,13417.74,13029.95,4016860300.0,160789795726.0
000126.SH,消费50,2021,25,20210625,737371083.27,16045572.735904489,18573400.6507075,121738915.665293,45.95479983210674,6.056987441035832,39.700381052293295,000126.SH,13263.69,13120.55,13312.59,12942.47,6709477300.0,232435635404.0
000126.SH,消费50,2021,26,20210702,713220661.06,15842574.656278463,18375532.5251765,116336323.37045397,45.01923939347499,6.13067905531848,38.81360499799444,000126.SH,12887.43,13296.14,13393.1,12880.35,5636996000.0,204210195853.0
000126.SH,消费50,2021,27,20210709,703450298.45,15842579.336530415,18529128.283154782,116933657.1588313,44.40251069647213,6.0158068732469525,37.96456518084131,000126.SH,12563.63,12819.26,12940.45,12356.9,5681164500.0,222039279457.0
000126.SH,消费50,2021,28,20210716,708399893.1,15842584.957151255,18527846.568937875,116910295.87637584,44.71491836818159,6.059345652919069,38.23433502993487,000126.SH,12839.16,12636.71,13062.65,12412.66,6210479700.0,232924931238.0
000126.SH,消费50,2021,29,20210723,703714462.1,15842570.892090049,18529414.8869565,116942481.1330644,44.41920865579676,6.017611865950322,37.97823441232184,000126.SH,12695.33,12755.57,13141.04,12649.43,5702612000.0,209568473949.0
000126.SH,消费50,2021,30,20210730,642492012.88,15842577.111861147,18513294.79535535,116113962.0622385,40.55476633274355,5.53328817197381,34.704358137331106,000126.SH,11600.28,12607.38,12607.38,11389.07,7166545400.0,279963197459.0
000126.SH,消费50,2021,31,20210806,657659309.1,15842576.139407365,18673689.625529278,117216167.45723617,41.512144446263115,5.610653575923586,35.21849844826044,000126.SH,12047.36,11443.58,12284.66,11355.57,6784887100.0,245491820640.0
000126.SH,消费50,2021,32,20210813,665874693.86,15842573.816142425,18691468.13178998,117188855.79633948,42.03071430107666,5.68206498250322,35.62452607601738,000126.SH,12226.89,11977.68,12569.4,11967.13,5771738600.0,211027573986.0
000126.SH,消费50,2021,33,20210820,618835349.73,15842571.008031284,18732331.12533989,117315816.28713866,39.061548117176535,5.274952425982847,33.035682830359505,000126.SH,11365.79,12194.42,12374.6,11237.6,4943597200.0,197650191152.0
000126.SH,消费50,2021,34,20210827,636225324.73,15842578.269709349,18908870.171105433,118693198.00421311,40.159203502023935,5.360250927836797,33.64692437849689,000126.SH,11565.19,11412.41,11826.25,11343.8,5305366400.0,201883750156.0
000126.SH,消费50,2021,35,20210903,639170066.69,15842581.98772764,19049139.975888096,119820308.19380926,40.345069205583364,5.334405129856142,33.5537492768201,000126.SH,11590.77,11646.93,11739.21,11181.98,7393328500.0,235795896935.0
000126.SH,消费50,2021,36,20210910,649994326.99,15842575.96810577,19049128.560435433,119875331.83432658,41.02832319053207,5.4222525772718875,34.12199801832521,000126.SH,11866.46,11571.02,12026.19,11540.94,5962790300.0,187386813509.0
000126.SH,消费50,2021,37,20210917,637859698.19,15842570.096138692,19049130.66442324,119875963.50307713,40.262387625191295,5.320997467299828,33.48497679116072,000126.SH,11544.83,11809.7,11911.09,11205.47,5399842500.0,175861911787.0
000126.SH,消费50,2021,38,20210924,637471280.97,15803898.919713257,18962888.645455834,118745158.2456168,40.33632992772686,5.368398092084153,33.616781329502786,000126.SH,11632.37,11375.51,11726.51,11224.7,2665190100.0,101004216674.0
000126.SH,消费50,2021,39,20210930,660616224.17,15842572.895108739,19049134.836996906,119555047.33980814,41.69879656188672,5.525623876776595,34.679592003672646,000126.SH,11836.35,11694.51,12162.27,11583.69,3613068900.0,168862685011.0
000126.SH,消费50,2021,40,20211008,673805143.16,15842588.748516545,19049139.608089503,119555662.44165747,42.5312525532226,5.635911586277341,35.37194629377689,000126.SH,12171.92,11935.52,12214.84,11847.91,1064187500.0,42886772277.0
000126.SH,消费50,2021,41,20211015,704500625.54,15842572.474695193,19042244.229048926,119576099.93844528,44.46882768977545,5.891650805659817,36.99672250108445,000126.SH,12582.43,12178.71,12650.71,12006.1,5325540000.0,193619370650.0
000126.SH,消费50,2021,42,20211022,704159746.42,15842584.858236112,19046381.453673746,119338195.21655661,44.447276294936636,5.900539597923356,36.970788815330515,000126.SH,12621.5,12512.71,12681.43,12166.71,4816394000.0,181951467771.0
000126.SH,消费50,2021,43,20211029,700916838.08,15842580.45133108,19265755.83765984,121204047.15951647,44.24259294331749,5.782949121802215,36.381486612109924,000126.SH,12730.89,12551.87,12763.6,12400.25,4992253800.0,188948077343.0
000126.SH,消费50,2021,44,20211105,696500433.09,15842578.936059425,18867892.094500706,123168563.33821079,43.96382911526416,5.654855542785434,36.91458640962889,000126.SH,12735.67,12537.44,12872.48,12339.52,5921831300.0,226539609708.0
000126.SH,消费50,2021,45,20211112,679359171.01,15842582.527755536,18867895.545332886,123170386.20987362,42.881845167591294,5.515604780620076,36.00609137239179,000126.SH,12411.7,12715.47,12803.29,12192.95,4838511800.0,162057832169.0
000126.SH,消费50,2021,46,20211119,688003989.39,15842586.843416214,18867894.66724123,123170387.51674768,43.427503108554355,5.58579057240078,36.4642691473429,000126.SH,12527.61,12485.96,12698.52,12374.3,4765722100.0,159742652294.0
000126.SH,消费50,2021,47,20211126,694969919.24,15842572.483346261,18867894.04588669,123168470.11419499,43.86723936220292,5.642433640652209,36.83346522668795,000126.SH,12404.3,12531.81,12676.58,12375.36,4571496600.0,189901948447.0
000126.SH,消费50,2021,48,20211203,696230065.73,15842580.86214655,18867887.25369127,123169953.50593504,43.94675790442304,5.652596643193923,36.900266382172234,000126.SH,12423.13,12267.73,12458.88,12205.29,4525027300.0,170759161371.0
000126.SH,消费50,2021,49,20211210,732499964.99,15842570.703131111,18867888.717840012,123171127.32252237,46.23618090246107,5.9470103173770275,38.8225718279441,000126.SH,13077.24,12448.96,13189.26,12376.77,5929677300.0,252189461162.0
000126.SH,消费50,2021,50,20211217,705330807.9399999,15842584.032273218,18867880.736741044,124572202.3752229,44.52119720515022,5.662024067098684,37.382619584112774,000126.SH,12481.37,13117.91,13284.36,12451.95,3535924600.0,206405937822.0
000126.SH,消费50,2021,51,20211224,726226800.82,15842571.98796297,18867885.66653439,125244631.17372732,45.84020835580107,5.798466521192816,38.490099720505235,000126.SH,12695.8,12411.58,12695.8,12357.17,3330301000.0,170164549125.0
000126.SH,消费50,2021,52,20211231,703716379.88,15842582.856606055,18867905.166328542,125242061.75817591,44.419296162087846,5.618850169033254,37.29700640725313,000126.SH,12511.73,12676.3,12817.66,12438.66,2899440700.0,161696610355.0
000126.SH,消费50,2022,1,20220107,695984340.0600001,15640584.7116691,18781555.85467642,120927396.54145427,44.498613887544835,5.755390093273153,37.056798991799546,000126.SH,12099.94,12536.62,12552.71,12091.37,3248654200.0,143743804951.0
000126.SH,消费50,2022,2,20220114,672190528.35,15640597.456450693,18785754.84050884,120978097.10584027,42.97729228193688,5.556299399898147,35.781928065009964,000126.SH,11694.96,12005.42,12147.96,11688.23,3289056000.0,157340681713.0
000126.SH,消费50,2022,3,20220121,693419999.81,15640588.436695658,18785750.923632022,120978977.95491572,44.33464908411699,5.731739609078292,36.91201925485418,000126.SH,11946.06,11619.16,12007.81,11570.15,3055400500.0,149708915901.0
000126.SH,消费50,2022,4,20220128,659770353.4100001,15640592.67580453,18509888.481448237,121206426.39613056,42.18320667800796,5.443361156888813,35.64421007026936,000126.SH,11433.23,11905.19,11997.2,11415.12,2612746800.0,136848185246.0
000126.SH,消费50,2022,6,20220211,656928449.09,15640585.342263943,18476963.8003923,121266441.50361215,42.00152581980739,5.41723201361056,35.55391763424098,000126.SH,11535.98,11583.76,11768.16,11183.15,2791274900.0,143065658238.0
000126.SH,消费50,2022,7,20220218,668716334.3100001,15640588.697802031,18485845.445576843,121286513.34682137,42.75518954116955,5.513525913617382,36.17450639619004,000126.SH,11683.84,11518.99,11746.42,11471.59,2125326200.0,107091474744.0
000126.SH,消费50,2022,8,20220225,645136051.14,15640582.67564157,18477462.382204488,121326647.47010848,41.24757143125659,5.317348369812523,34.91475386584069,000126.SH,11342.76,11640.08,11687.42,11120.57,2729686600.0,132518194844.0
000126.SH,消费50,2022,9,20220304,631217115.54,15678669.78426477,18481269.463395186,121332166.8888242,40.25960902458027,5.202388877785227,34.1544241206058,000126.SH,11060.51,11283.14,11473.42,10963.79,2904313900.0,132391433690.0
000126.SH,消费50,2022,10,20220311,606489344.77,15678676.821939768,18482829.620642185,121393123.43472593,38.682431665490824,4.99607661134211,32.81366312507985,000126.SH,10525.29,10960.89,10960.89,9903.51,4053105300.0,169958201778.0
000126.SH,消费50,2022,11,20220318,586838491.9,15742522.104148211,18462519.169911668,122225590.52229205,37.27728555930475,4.801273525391311,31.78539648350749,000126.SH,10178.9,10323.77,10352.65,9439.56,4695762400.0,185671612371.0
000126.SH,消费50,2022,12,20220325,569714432.9,15802367.107143547,18477392.75633016,122523730.31325263,36.05247422979165,4.6498293142351175,30.83305314841142,000126.SH,9793.94,10209.39,10215.67,9788.19,3174599800.0,114861102569.0
000126.SH,消费50,2022,13,20220401,587393222.55,17112469.056991838,18885797.108398933,125063930.1669878,34.32545125976441,4.696743671542235,31.10237916771716,000126.SH,10035.5,9607.44,10108.41,9492.68,3355850800.0,130504529729.0
000126.SH,消费50,2022,14,20220408,574984303.0500001,17121415.496637862,18885818.47547777,125002418.97152795,33.58275506852281,4.599785410400461,30.445294377714504,000126.SH,9712.0,9909.78,9959.37,9641.88,2093480600.0,67768274406.0
000126.SH,消费50,2022,15,20220415,594714098.78,17213743.995757584,18881247.541283485,125096947.75133301,34.548794203432465,4.754025653464937,31.497606155507945,000126.SH,10188.48,9654.96,10245.81,9347.77,4820741800.0,158621077625.0
000126.SH,消费50,2022,16,20220422,581590484.52,17281910.640064057,18892616.587907765,125340955.76130417,33.653135734408835,4.640067414417716,30.784009288170672,000126.SH,9955.57,10116.64,10302.85,9793.03,3739914900.0,126408544235.0
000126.SH,消费50,2022,17,20220429,594919128.54,18464186.02409714,19324530.48468433,129999316.79551913,32.220165446967776,4.576325039275175,30.78569639823868,000126.SH,10126.7,9766.69,10154.96,9555.45,4707684300.0,177195279817.0
000126.SH,消费50,2022,18,20220506,577393239.48,18705180.60492804,19249154.988759253,130808481.62920578,30.868092197296445,4.414035177907643,29.99577071394432,000126.SH,9787.01,10164.7,10261.68,9747.15,1888041800.0,62200678873.0
000126.SH,消费50,2022,19,20220513,592772835.9,18705148.085563585,19249167.583933257,130734074.87216504,31.6903578195938,4.534187712573234,30.794725710361156,000126.SH,10121.25,9692.62,10138.87,9460.38,4193887200.0,137120557730.0
000126.SH,消费50,2022,20,20220520,603130675.93,18705166.122531064,19249175.60992511,130320858.59283699,32.24406947145509,4.628044063263643,31.332805526436072,000126.SH,10239.13,10172.73,10242.65,9891.76,4218015700.0,139577995397.0
000126.SH,消费50,2022,21,20220527,592095455.75,18705149.624500565,19249171.375613317,130230179.12923525,31.65414164741327,4.5465303027989235,30.75952955045758,000126.SH,10054.85,10246.66,10246.66,9915.97,4332913600.0,146103530454.0
000126.SH,消费50,2022,22,20220602,612556936.47,18705176.78368613,19249176.030770794,129154009.76759669,32.74798969043941,4.742841028104756,31.822501674398758,000126.SH,10445.2,10152.39,10553.21,10127.52,3577828400.0,132526990323.0
000126.SH,消费50,2022,23,20220610,635638341.04,18705158.72009227,19249176.84569497,129070750.34606157,33.98198061571244,4.9247280219239515,33.02158560521298,000126.SH,10730.67,10426.12,10848.72,10309.14,4521278900.0,179621385007.0
000126.SH,消费50,2022,24,20220617,653799332.25,18705162.8830108,19249167.868959032,128786335.1364587,34.95288099542942,5.076620369368,33.96506990332339,000126.SH,11019.22,10600.21,11036.15,10470.76,4191566400.0,180768179283.0
000126.SH,消费50,2022,25,20220624,674203992.09,18705148.679010123,19249157.72846279,128494130.58812389,36.04376547119105,5.246963336022708,35.02511650642706,000126.SH,11326.56,11053.93,11371.95,10929.6,3781360500.0,169492959143.0
000126.SH,消费50,2022,26,20220701,690635892.47,18981723.181802563,19529021.904650867,126275434.22195427,36.38425689044397,5.46928146971223,35.36459203343533,000126.SH,11607.26,11425.41,11877.46,11425.41,4711745600.0,213175790893.0
000126.SH,消费50,2022,27,20220708,674038304.7,18981705.04817308,19529029.381947022,126184420.02679934,35.50989244587771,5.341691981916993,34.514685370031394,000126.SH,11250.51,11522.41,11692.23,11077.07,3744315200.0,168863433690.0
000126.SH,消费50,2022,28,20220715,657448315.83,18997155.53516878,19548560.404021688,125249556.88499811,34.60772401493943,5.249106920463258,33.63154637692627,000126.SH,10948.37,11142.67,11237.65,10881.78,3479177300.0,145883076671.0
000126.SH,消费50,2022,29,20220722,660596229.27,18997161.70205584,19554149.636129964,125016239.0559189,34.773417188869395,5.284083365957921,33.7829177725747,000126.SH,11054.08,10959.14,11207.14,10813.53,3051648400.0,133835812024.0
000126.SH,消费50,2022,30,20220729,649589645.35,18997157.83460878,19445454.23203113,125015449.54879652,34.19404370934824,5.196074946692486,33.40573265087203,000126.SH,10914.37,11041.9,11248.67,10865.17,2713791800.0,132650701805.0
000126.SH,消费50,2022,31,20220805,646323899.78,18997156.6836589,19630404.03611099,126260186.96845528,34.02213870962906,5.1189841809871295,32.92463561071177,000126.SH,10796.57,10889.82,11010.55,10599.05,3195763500.0,141362775180.0
000126.SH,消费50,2022,32,20220812,644861656.15,18997143.243972793,19627035.527316056,126195931.26412557,33.94519101468557,5.110003545203984,32.85578483069995,000126.SH,10773.72,10692.64,10797.71,10518.76,2490542500.0,115511919850.0
000126.SH,消费50,2022,33,20220819,633303765.7,18997161.212911647,19667115.421163175,126424020.77801423,33.33675798200668,5.009362633798899,32.201151624834694,000126.SH,10558.0,10725.6,10815.17,10555.32,2434905200.0,110563499383.0
000126.SH,消费50,2022,34,20220826,643763770.29,18997151.106180828,19076290.580242246,127806378.92355958,33.8873848342738,5.03702378325758,33.74680038459683,000126.SH,10680.55,10509.46,10790.79,10422.53,3050375000.0,132311712798.0
000126.SH,消费50,2022,35,20220902,627170317.25,18997163.94736912,19437554.683735345,130711435.80644351,33.01389191500111,4.798128896531356,32.265906254905296,000126.SH,10346.95,10559.47,10742.24,10293.99,2842917600.0,130724945744.0
000126.SH,消费50,2022,36,20220909,628210089.03,18997151.228989292,19437544.5067514,130728253.7701243,33.06864705437325,4.805465313830778,32.31941610792447,000126.SH,10455.5,10273.84,10473.03,10108.82,2354447800.0,112890671897.0
000126.SH,消费50,2022,37,20220916,619449287.2900001,18997161.756092954,19437557.27860294,130727266.085778,32.60746501204709,4.738485748516627,31.868679711719547,000126.SH,10219.46,10520.83,10606.64,10219.46,2042924600.0,89564419572.0
000126.SH,消费50,2022,38,20220923,609311931.51,18997142.872566577,19437561.402953763,130850967.25444777,32.07387213947293,4.656533645067792,31.347138608519483,000126.SH,10039.77,10217.84,10387.3,9950.81,2109293000.0,97518991159.0
000126.SH,消费50,2022,39,20220930,620095344.95,18997169.557376307,19437557.378698684,130849390.98960094,32.6414597225736,4.739000619416572,31.90191714261139,000126.SH,10214.25,9985.8,10497.73,9985.8,2336507700.0,118675039765.0
000126.SH,消费50,2022,41,20221014,594956322.21,18997166.157202974,19437545.613689482,130851353.44267344,31.318161734581455,4.546810610336201,30.608613558235664,000126.SH,9982.84,10158.88,10163.27,9531.3,2546768500.0,134655135267.0
000126.SH,消费50,2022,42,20221021,562120088.87,18997138.903269008,19731660.63708289,132550041.93323116,29.58972357533644,4.240814115722078,28.488230119545747,000126.SH,9440.01,9957.21,10064.4,9383.14,2609686000.0,124572300531.0
000126.SH,消费50,2022,43,20221028,505956416.42,18997165.81717326,20033607.15586859,134563133.11251366,26.633257891691407,3.7599928354592445,25.255382741783798,000126.SH,8665.52,9350.55,9428.32,8646.89,3146859800.0,180874559294.0
000126.SH,消费50,2022,44,20221104,561196605.25,18997146.15351326,19738811.438514207,135980070.73810378,29.54110057979495,4.1270503993990335,28.431124487819858,000126.SH,9625.86,8569.03,9693.43,8483.27,3904061900.0,195059244745.0
000126.SH,消费50,2022,45,20221111,564756540.3000001,18997170.316531356,19738818.75015175,135981656.28726333,29.728455916855594,4.153181802014113,28.611465936666463,000126.SH,9690.76,9524.9,9808.39,9305.09,2709391100.0,135789799214.0
000126.SH,消费50,2022,46,20221118,565889699.38,18997170.19119869,19738818.294286553,135977603.8606957,29.78810494850303,4.1616390001969314,28.66887424278069,000126.SH,9644.43,9754.08,9873.34,9525.38,2643022800.0,131083393341.0
000126.SH,消费50,2022,47,20221125,549060051.5600001,18997156.724173293,19738815.42758278,135981262.67570323,28.902222555301563,4.037762561959977,27.816261496257276,000126.SH,9340.43,9533.74,9588.86,9293.88,1876264800.0,87057210861.0
000126.SH,消费50,2022,48,20221202,585480503.36,18997148.690766666,19738822.349541236,135982088.44593692,30.81938836666398,4.305570756054188,29.661369507872774,000126.SH,9937.63,9165.1,10163.66,9068.23,3418024600.0,164638352340.0
000126.SH,消费50,2022,49,20221209,615796585.26,18997141.296013758,19738814.93658419,135982682.4705945,32.41522372575157,4.528492702687805,31.197241943774152,000126.SH,10442.78,10081.23,10481.53,10016.08,3567103500.0,173680622063.0
000126.SH,消费50,2022,50,20221216,622819461.74,18997164.672316726,19738819.828142617,135983759.2300334,32.784864082775066,4.5801018097052575,31.553024302497324,000126.SH,10464.65,10362.94,10567.56,10265.2,2655615500.0,138440407946.0
000126.SH,消费50,2022,51,20221223,615032910.36,18997173.29732398,19738812.66446382,135982536.90307024,32.37496972492408,4.522881572641948,31.158556536040084,000126.SH,10303.87,10456.76,10529.47,10027.5,2346769900.0,118128440147.0
000126.SH,消费50,2022,52,20221230,606451680.82,18997172.373565428,19738821.414880667,133228786.32780568,31.92326041447504,4.551956807051013,30.72380402422656,000126.SH,10241.4,10320.69,10399.54,10171.25,2187258400.0,108678420453.0
000126.SH,消费50,2023,1,20230106,630679910.92,19301768.969686683,20358809.762774374,132265965.71310054,32.6747207424604,4.768270563933387,30.978230960887704,000126.SH,10450.83,10231.76,10493.21,10047.48,2197053600.0,114106086815.0
000126.SH,消费50,2023,2,20230113,651533750.87,19301774.303328972,20358816.60010319,132381086.51121043,33.755122230272384,4.921652843624502,32.00253549445981,000126.SH,10750.8,10502.15,10755.25,10430.04,2560481300.0,137388788512.0
000126.SH,消费50,2023,3,20230120,645733607.97,19301772.239254877,20362419.85997883,132403825.04408756,33.45462789456933,4.877001157292736,31.712026979620063,000126.SH,10676.64,10779.85,11032.28,10608.94,2527697000.0,137351864154.0
000126.SH,消费50,2023,5,20230203,639107778.47,19301766.539187513,20196168.044719584,132402491.59153411,33.11136196640075,4.8270071868561795,31.64500201497872,000126.SH,10619.58,10922.19,10922.19,10506.19,3145952500.0,168466668127.0
000126.SH,消费50,2023,6,20230210,637466205.13,19301783.618139345,20115444.7457365,132458058.48766948,33.0262849144638,4.812589074671827,31.69038582977948,000126.SH,10600.29,10515.6,10640.97,10383.03,2231744700.0,122596977911.0
000126.SH,消费50,2023,7,20230217,641420146.26,19301771.90989198,20115458.754254416,132446826.65352133,33.23115355700986,4.842850240103859,31.88692607491936,000126.SH,10623.78,10571.48,10905.28,10571.48,2748259300.0,147727685323.0
000126.SH,消费50,2023,8,20230224,638911480.8199999,19301778.41719629,20123384.147763588,132474983.18125817,33.10117166461628,4.822884030457379,31.749703535377044,000126.SH,10616.72,10615.19,10892.26,10566.43,2610741500.0,128851252585.0
000126.SH,消费50,2023,9,20230303,644123285.11,19301785.77846155,20128097.36513387,132518884.45843686,33.37117572969665,4.860615056807412,32.00120078044525,000126.SH,10651.37,10554.9,10789.96,10520.26,2189981900.0,113421815195.0
000126.SH,消费50,2023,10,20230310,608168394.47,19536084.8934443,20178936.584744472,132696932.46691456,31.13051554531698,4.583138307448329,30.13877326567263,000126.SH,10030.38,10650.84,10651.27,10028.34,2778882200.0,126853380281.0
000126.SH,消费50,2023,11,20230317,598874303.88,19697026.212833524,20209379.751725104,132746657.01906368,30.404300497392125,4.511407799851381,29.633482632186134,000126.SH,9873.05,10025.71,10186.19,9851.11,2457034100.0,117967463481.0
000126.SH,消费50,2023,12,20230324,609553038.88,19738279.671246283,20235537.843047343,132820806.30632253,30.88177131100061,4.589288800688331,30.12289782499822,000126.SH,10048.78,9868.34,10103.61,9760.19,2305431000.0,114449816689.0
000126.SH,消费50,2023,13,20230331,619019044.68,20821296.883873172,20380214.383056074,135581890.23408318,29.730090691874818,4.565646957799887,30.373529593223846,000126.SH,10160.3,10052.23,10271.92,9966.28,2505382400.0,114956787859.0
000126.SH,消费50,2023,14,20230407,610534606.48,20821271.263251834,20380200.112551652,135582060.35441303,29.322638313518983,4.503063346906337,29.957242966617738,000126.SH,10034.71,10156.15,10196.46,9957.77,2183657400.0,102253422859.0
000126.SH,消费50,2023,15,20230414,589398891.38,20822566.79623974,20437839.459437467,135561921.0869615,28.305775034729965,4.347820439944245,28.83861048765781,000126.SH,9700.31,10025.58,10025.58,9641.85,2787328200.0,137940605517.0
000126.SH,消费50,2023,16,20230421,581522144.57,20903281.25894272,20342581.995104857,135658762.27207604,27.81965842425895,4.286653768841737,28.586447124063938,000126.SH,9499.51,9719.86,9908.68,9491.56,2685597300.0,121905706240.0
000126.SH,消费50,2023,17,20230428,587771974.86,21383009.84571609,21023768.701294485,141365872.37328625,27.48780359270869,4.157806725147552,27.957498163676497,000126.SH,9601.55,9493.77,9682.02,9283.76,2888902900.0,134732592864.0
000126.SH,消费50,2023,18,20230505,578032639.29,20451414.458570484,20552918.038496446,142868715.7160165,28.263699826774886,4.045900716563933,28.124115427664407,000126.SH,9423.02,9580.18,9621.99,9365.93,1152826900.0,52330577919.0
000126.SH,消费50,2023,19,20230512,565989628.28,20451407.542807862,20552900.27560155,142740180.22159365,27.67484962075587,3.965173838237717,27.538187831908523,000126.SH,9221.62,9447.07,9463.16,9221.62,2535237500.0,109426501025.0
000126.SH,消费50,2023,20,20230519,562419832.75,20451415.887469493,20552904.38360316,142413467.63568485,27.500288285398987,3.949203976893217,27.364494197651755,000126.SH,9164.84,9220.74,9331.11,8999.9,1887271400.0,94467355639.0
000126.SH,消费50,2023,21,20230526,554267219.21,20451397.77899585,20552919.434993073,142239797.5791021,27.101679073459117,3.8967098424177813,26.96780965658404,000126.SH,9054.4,9128.79,9376.33,8951.1,2491109900.0,111732608332.0
000126.SH,消费50,2023,22,20230602,548260329.5,20451403.081042536,20552915.989432737,141566787.05064628,26.807956761079677,3.872803366681317,26.67554958050174,000126.SH,8983.03,9058.05,9077.71,8739.42,2379857700.0,113286011036.0
